timestamp,heart_rate,steps,distance(miles),active_calories_burned,stress,activity,user_id
2016-01-01 00:00:00,79,8,0.001998319802934575,0.9819895219734038,0,0,1
2016-01-01 00:01:00,106,10,0.004065615684173908,1.5061470283283398,1,6,1
2016-01-01 00:02:00,85,14,0.007303503463994123,1.9335579547671273,1,4,1
2016-01-01 00:03:00,70,14,0.010190721581457571,2.45132859528065,1,0,1
2016-01-01 00:04:00,98,28,0.013861171276358858,3.420305055182234,1,5,1
2016-01-01 00:05:00,95,44,0.017009767205451342,3.8189147234091867,1,7,1
2016-01-01 00:06:00,99,61,0.025337058445322597,4.07336337901743,0,0,1
2016-01-01 00:07:00,99,67,0.034991635861002277,4.716577927694457,1,2,1
2016-01-01 00:08:00,78,82,0.044455313849320915,5.176583793355976,0,0,1
2016-01-01 00:09:00,79,100,0.04933888807438741,5.261385409843216,0,0,1
2016-01-01 00:10:00,70,100,0.05844832733149019,5.340331893852022,0,0,1
2016-01-01 00:11:00,106,110,0.05875524727476201,5.795233629984893,1,9,1
2016-01-01 00:12:00,86,111,0.06839716728015163,6.250329854742161,0,0,1
2016-01-01 00:13:00,106,114,0.07270366660809584,7.081607835546222,0,0,1
2016-01-01 00:14:00,81,131,0.07717358158728083,7.2391095531714384,0,0,1
2016-01-01 00:15:00,94,148,0.07994197451502795,7.499504508424439,0,0,1
2016-01-01 00:16:00,103,163,0.08885268857178613,8.435738154050998,1,2,1
2016-01-01 00:17:00,78,180,0.09121637588706913,9.066855818318412,1,2,1
2016-01-01 00:18:00,106,187,0.10012453500271606,9.780264867414374,1,4,1
2016-01-01 00:19:00,84,206,0.1074184051832633,10.35456753684139,1,8,1
2016-01-01 00:20:00,83,208,0.1095586443156966,10.806781180298858,1,2,1
2016-01-01 00:21:00,75,226,0.11743347358257133,11.329524178395996,1,0,1
2016-01-01 00:22:00,83,230,0.1261327071117291,11.88730095416315,0,0,1
2016-01-01 00:23:00,95,249,0.12744583353684089,12.72869013314128,0,0,1
2016-01-01 00:24:00,83,251,0.13371720064438566,13.399777837313172,0,0,1
2016-01-01 00:25:00,98,269,0.13514651622743057,14.23703188164676,1,5,1
2016-01-01 00:26:00,92,283,0.1401231327721012,14.580021521804865,0,0,1
2016-01-01 00:27:00,100,299,0.1469511469302295,14.652848037653463,1,0,1
2016-01-01 00:28:00,100,308,0.15313862903758652,14.749581484338352,0,0,1
2016-01-01 00:29:00,95,308,0.15899507000677382,15.741516888959197,1,6,1
2016-01-01 00:30:00,82,318,0.163503345985817,15.994542157005382,1,2,1
2016-01-01 00:31:00,71,327,0.16698772214124125,16.27025657004243,1,3,1
2016-01-01 00:32:00,101,327,0.17395202305174526,17.262771106689613,1,3,1
2016-01-01 00:33:00,106,339,0.17579646152753914,17.27186106066118,0,0,1
2016-01-01 00:34:00,97,340,0.18066092755326787,18.07910692577443,1,6,1
2016-01-01 00:35:00,88,347,0.18154209889109585,18.434398600656614,1,6,1
2016-01-01 00:36:00,99,362,0.18678814269036978,18.92932482968335,1,4,1
2016-01-01 00:37:00,83,381,0.1937480902356107,19.816082775088525,1,9,1
2016-01-01 00:38:00,92,392,0.19775112602704,20.18033067775181,1,5,1
2016-01-01 00:39:00,93,402,0.2029036170603763,20.25273415586615,1,9,1
2016-01-01 00:40:00,100,415,0.20520939583993952,20.86913844221054,0,0,1
2016-01-01 00:41:00,81,432,0.20726225993165862,21.60210872915298,0,0,1
2016-01-01 00:42:00,98,432,0.21349490456899378,22.524778183383454,1,6,1
2016-01-01 00:43:00,80,435,0.21739442497991976,22.638285208981717,0,0,1
2016-01-01 00:44:00,94,440,0.2232948511850404,22.69118089911361,0,0,1
2016-01-01 00:45:00,79,449,0.22341085527586027,23.674463595041797,1,9,1
2016-01-01 00:46:00,85,459,0.22878175754024682,24.260592990725264,0,0,1
2016-01-01 00:47:00,88,476,0.23604666700379046,24.263297016843705,0,0,1
2016-01-01 00:48:00,86,493,0.23840687279270786,24.77827996308559,0,0,1
2016-01-01 00:49:00,77,505,0.23917633331073082,25.46546599851495,0,0,1
2016-01-01 00:50:00,94,517,0.24900337559126903,26.078563173886547,1,0,1
2016-01-01 00:51:00,81,535,0.2569353004621332,26.389250299752838,1,5,1
2016-01-01 00:52:00,87,540,0.25925543203808366,27.23871952001854,0,0,1
2016-01-01 00:53:00,77,557,0.25933351427571366,27.621965784979036,0,0,1
2016-01-01 00:54:00,81,565,0.2658300120441361,28.288298262688514,1,1,1
2016-01-01 00:55:00,98,572,0.2699040032768442,28.552141360654225,1,7,1
2016-01-01 00:56:00,103,578,0.27797574743384657,29.257495852596268,0,0,1
2016-01-01 00:57:00,90,589,0.2858900371226435,29.9956374585421,0,0,1
2016-01-01 00:58:00,102,604,0.2940552854295968,30.96853975853047,1,6,1
2016-01-01 00:59:00,94,616,0.2957092133326195,31.174280787573128,1,6,1
2016-01-01 01:00:00,75,621,0.2976039556838029,31.865177973365185,0,0,1
2016-01-01 01:01:00,74,636,0.3020549167072377,32.27321123262545,1,8,1
2016-01-01 01:02:00,77,641,0.3059491337166507,33.080614855516885,0,0,1
2016-01-01 01:03:00,94,659,0.30819965358645385,33.850191622127284,0,0,1
2016-01-01 01:04:00,94,670,0.30824731451905096,34.58698311186582,0,0,1
2016-01-01 01:05:00,104,678,0.3163511249348445,34.58861060985503,1,0,1
2016-01-01 01:06:00,85,678,0.3263235171594443,34.64134738218187,1,2,1
2016-01-01 01:07:00,83,692,0.33184597208198197,35.380655093927615,1,9,1
2016-01-01 01:08:00,94,700,0.3352784582292815,36.206688084455855,1,0,1
2016-01-01 01:09:00,85,702,0.3431257285176797,36.572558945856706,0,0,1
2016-01-01 01:10:00,76,708,0.35185363219720533,37.308976068457824,0,0,1
2016-01-01 01:11:00,91,725,0.3570480630611667,37.73867297443416,1,2,1
2016-01-01 01:12:00,92,741,0.3635463125216497,37.74556577402637,1,6,1
2016-01-01 01:13:00,81,756,0.3657942942719212,38.24673762300362,1,8,1
2016-01-01 01:14:00,82,771,0.37506941340856853,38.25435319275072,0,0,1
2016-01-01 01:15:00,98,773,0.38473072767123845,39.127162989017314,0,0,1
2016-01-01 01:16:00,102,777,0.38828888289232166,39.282663733806345,0,0,1
2016-01-01 01:17:00,85,777,0.3937866023721162,39.8168476328343,1,9,1
2016-01-01 01:18:00,103,777,0.3973954766806609,40.07523069350985,0,0,1
2016-01-01 01:19:00,95,790,0.40582748161910187,40.91519584273082,0,0,1
2016-01-01 01:20:00,79,791,0.41307483438327053,41.39837281829474,1,1,1
2016-01-01 01:21:00,107,805,0.41410877017804687,41.43908818458099,1,5,1
2016-01-01 01:22:00,70,812,0.421388364693555,41.895690849030764,0,0,1
2016-01-01 01:23:00,88,831,0.4217600513475258,42.69316491408763,1,6,1
2016-01-01 01:24:00,93,838,0.4311954211486649,42.92957198635772,1,3,1
2016-01-01 01:25:00,73,845,0.44062965500763673,43.428653489793454,0,0,1
2016-01-01 01:26:00,99,858,0.44721703339457053,44.354307843422674,0,0,1
2016-01-01 01:27:00,86,861,0.44981522884652225,44.51328791456828,1,2,1
2016-01-01 01:28:00,90,878,0.45198453942432454,44.921227933422884,1,1,1
2016-01-01 01:29:00,88,885,0.4583448412594703,45.76460637833957,1,7,1
2016-01-01 01:30:00,84,892,0.46623173195329903,46.38424733215032,0,0,1
2016-01-01 01:31:00,85,903,0.4720044518360104,46.696984479923664,1,6,1
2016-01-01 01:32:00,87,903,0.4809199276928183,47.19150331145585,1,0,1
2016-01-01 01:33:00,95,916,0.4841095501863472,47.56641355442391,1,7,1
2016-01-01 01:34:00,87,935,0.492600721509999,48.40225137662051,0,0,1
2016-01-01 01:35:00,102,948,0.500500922801505,49.11908937612859,1,7,1
2016-01-01 01:36:00,87,963,0.5058312289017637,49.91557737140704,1,4,1
2016-01-01 01:37:00,86,981,0.5103942566494357,50.43266482515725,0,0,1
2016-01-01 01:38:00,96,999,0.5187703485399884,51.39374452496365,0,0,1
2016-01-01 01:39:00,82,1004,0.5234200290341465,52.053006159262274,0,0,1
2016-01-01 01:40:00,100,1006,0.5321214991497171,52.907903047104,0,0,1
2016-01-01 01:41:00,87,1015,0.5331226045385496,53.26024498014083,1,6,1
2016-01-01 01:42:00,87,1033,0.5353537124776088,53.66314857302572,1,0,1
2016-01-01 01:43:00,86,1041,0.5451743076444621,54.57827427530446,0,0,1
2016-01-01 01:44:00,70,1048,0.5479493982172291,55.35021859462711,0,0,1
2016-01-01 01:45:00,101,1050,0.5554754017776242,56.033130577094994,0,0,1
2016-01-01 01:46:00,107,1051,0.5634651355209441,56.78215538681021,1,7,1
2016-01-01 01:47:00,79,1066,0.5720854744192639,57.16830436395494,0,0,1
2016-01-01 01:48:00,70,1069,0.5814810627059278,57.490149920741416,0,0,1
2016-01-01 01:49:00,108,1078,0.5817844221560872,57.80238484686937,0,0,1
2016-01-01 01:50:00,92,1089,0.5860298702919765,58.75002277132686,1,7,1
2016-01-01 01:51:00,102,1093,0.5862775972165907,59.639071626507786,1,2,1
2016-01-01 01:52:00,72,1109,0.5875095993073742,60.296546760776025,1,3,1
2016-01-01 01:53:00,73,1123,0.5914781698339682,60.761820893490594,0,0,1
2016-01-01 01:54:00,101,1133,0.5986722923901191,60.85970903587396,0,0,1
2016-01-01 01:55:00,105,1151,0.5994951116169834,61.048656526122386,1,4,1
2016-01-01 01:56:00,97,1156,0.6015108104089417,61.45491875092141,1,7,1
2016-01-01 01:57:00,88,1159,0.6075928373624105,62.37932285407637,0,0,1
2016-01-01 01:58:00,83,1161,0.6156493165868201,62.54392884634544,1,8,1
2016-01-01 01:59:00,99,1174,0.6180085934230313,62.81871939028382,0,0,1
2016-01-01 02:00:00,81,1184,0.6230282509850263,63.1680142345006,1,8,1
2016-01-01 02:01:00,92,1185,0.6254070180971255,63.96474931930024,1,8,1
2016-01-01 02:02:00,107,1197,0.6339539588501697,64.93204776947228,0,0,1
2016-01-01 02:03:00,81,1211,0.6368356531661737,65.12101743445287,0,0,1
2016-01-01 02:04:00,91,1224,0.6377416414962237,65.55770963881285,0,0,1
2016-01-01 02:05:00,103,1241,0.6402906433402887,66.28411695944465,1,4,1
2016-01-01 02:06:00,101,1244,0.6415088025779838,66.5993898213979,1,1,1
2016-01-01 02:07:00,94,1257,0.6458300353583192,66.78023125016766,0,0,1
2016-01-01 02:08:00,102,1258,0.6551047387147301,67.67543226925503,1,3,1
2016-01-01 02:09:00,107,1273,0.6552954102850671,67.75839905063593,0,0,1
2016-01-01 02:10:00,79,1286,0.6604753663005605,68.70213194415368,0,0,1
2016-01-01 02:11:00,107,1293,0.6682264405106956,69.4468797600833,0,0,1
2016-01-01 02:12:00,96,1304,0.6773227291270318,69.66196556314158,0,0,1
2016-01-01 02:13:00,77,1316,0.6822489991614907,69.82716652172554,0,0,1
2016-01-01 02:14:00,78,1327,0.6876335777908439,70.39695925149695,1,5,1
2016-01-01 02:15:00,91,1336,0.6892322773496896,71.21596106161246,1,9,1
2016-01-01 02:16:00,78,1352,0.6974187956715212,71.6471183514501,0,0,1
2016-01-01 02:17:00,98,1371,0.6989730180721642,72.41099099693132,0,0,1
2016-01-01 02:18:00,100,1378,0.7061833867583951,73.14109765804686,1,9,1
2016-01-01 02:19:00,95,1379,0.7149404267188998,73.58714128403815,0,0,1
2016-01-01 02:20:00,95,1397,0.7166405444892748,74.29932387834829,1,3,1
2016-01-01 02:21:00,84,1398,0.7237565737719025,74.93857627216809,0,0,1
2016-01-01 02:22:00,87,1404,0.7331357894486711,75.16799657530017,1,6,1
2016-01-01 02:23:00,91,1416,0.7369164895098188,76.12729755536942,1,4,1
2016-01-01 02:24:00,83,1421,0.7389235296432106,76.72235205838471,1,3,1
2016-01-01 02:25:00,103,1425,0.7434555686718732,77.18849161630811,1,3,1
2016-01-01 02:26:00,74,1431,0.7517426719518709,78.11487333408992,0,0,1
2016-01-01 02:27:00,93,1449,0.7565798612461215,78.3239497769592,1,9,1
2016-01-01 02:28:00,100,1461,0.7609452075225636,79.00749209382242,0,0,1
2016-01-01 02:29:00,98,1478,0.7660606125751329,80.00677894430807,1,5,1
2016-01-01 02:30:00,109,1487,0.7700190488289423,80.55928298916739,1,6,1
2016-01-01 02:31:00,97,1487,0.7754416557591994,81.27052456173304,1,5,1
2016-01-01 02:32:00,109,1498,0.7781091033887665,81.42523006170558,1,5,1
2016-01-01 02:33:00,79,1503,0.7806872453344598,82.30220058621836,0,0,1
2016-01-01 02:34:00,77,1505,0.7823755604690797,83.262600644667,0,0,1
2016-01-01 02:35:00,92,1519,0.786830007084721,83.54176553223708,0,0,1
2016-01-01 02:36:00,102,1519,0.7947810250989378,84.20152711873439,1,3,1
2016-01-01 02:37:00,73,1538,0.798636613696055,84.6093295480005,1,4,1
2016-01-01 02:38:00,79,1555,0.8036254289626235,85.06478143718269,0,0,1
2016-01-01 02:39:00,82,1556,0.8079432384696537,85.54450826103286,1,0,1
2016-01-01 02:40:00,74,1574,0.8112988382199358,86.51569668979761,0,0,1
2016-01-01 02:41:00,100,1575,0.8171000184090931,87.12492350297369,0,0,1
2016-01-01 02:42:00,76,1586,0.8267143209265428,88.0429386444093,1,6,1
2016-01-01 02:43:00,80,1595,0.8313488386354998,88.34275635271342,1,2,1
2016-01-01 02:44:00,100,1606,0.8345208771283847,89.10071610751777,0,0,1
2016-01-01 02:45:00,79,1610,0.8442421764024601,89.21368221020121,1,0,1
2016-01-01 02:46:00,72,1617,0.8512008364461853,89.81763098585117,1,2,1
2016-01-01 02:47:00,71,1631,0.8548752134004011,89.83135601818772,1,7,1
2016-01-01 02:48:00,108,1646,0.8599919734174862,89.97172752181658,0,0,1
2016-01-01 02:49:00,83,1653,0.8628793415681387,90.54466372992512,1,8,1
2016-01-01 02:50:00,81,1666,0.8684834970906657,90.84855564826206,1,1,1
2016-01-01 02:51:00,75,1670,0.8776773699003917,90.91335828829162,1,3,1
2016-01-01 02:52:00,99,1671,0.8865096596582125,91.01386609238725,1,4,1
2016-01-01 02:53:00,90,1688,0.8903283913339954,91.9044376453412,1,1,1
2016-01-01 02:54:00,104,1701,0.8977105742576629,92.2056801564271,0,0,1
2016-01-01 02:55:00,102,1705,0.9041243923762939,93.1697231772226,1,7,1
2016-01-01 02:56:00,100,1712,0.9090632623309077,94.00781131273429,0,0,1
2016-01-01 02:57:00,92,1712,0.9103153807095021,94.61785373817163,1,0,1
2016-01-01 02:58:00,75,1713,0.9155765935613155,95.47785866480446,0,0,1
2016-01-01 02:59:00,88,1725,0.9215085135500073,95.5721215497284,0,0,1
2016-01-01 03:00:00,71,1726,0.9246342260456462,96.37347936841331,0,0,1
2016-01-01 03:01:00,83,1730,0.9332220590121262,96.96102683478858,0,0,1
2016-01-01 03:02:00,88,1744,0.9397034482834516,97.20805240393207,1,9,1
2016-01-01 03:03:00,97,1757,0.9408333564991281,97.9413780646453,0,0,1
2016-01-01 03:04:00,89,1766,0.9411769544448287,98.90412832249643,0,0,1
2016-01-01 03:05:00,107,1785,0.9489843152090599,99.5765579220382,0,0,1
2016-01-01 03:06:00,77,1804,0.9539816083595722,100.20499289123218,1,2,1
2016-01-01 03:07:00,94,1815,0.9557218389761925,100.24634630480901,0,0,1
2016-01-01 03:08:00,109,1822,0.9615821512711447,100.59636095176019,0,0,1
2016-01-01 03:09:00,85,1834,0.9658765881981528,100.88030551737575,1,6,1
2016-01-01 03:10:00,76,1849,0.9690192088113266,101.34493473484258,1,0,1
2016-01-01 03:11:00,79,1855,0.9744113826073797,101.64821553660052,0,0,1
2016-01-01 03:12:00,70,1864,0.9830959593573919,102.4622883950029,1,6,1
2016-01-01 03:13:00,74,1865,0.9876023811411215,103.22843621037266,0,0,1
2016-01-01 03:14:00,84,1877,0.9897876823442833,103.82877297942048,1,4,1
2016-01-01 03:15:00,74,1894,0.9932803313716639,104.72977627366211,1,0,1
2016-01-01 03:16:00,76,1910,0.9970558978955457,105.17265775608442,1,5,1
2016-01-01 03:17:00,79,1910,1.0003131949876198,105.53494424686001,0,0,1
2016-01-01 03:18:00,106,1928,1.0066125760747584,106.0158872581859,0,0,1
2016-01-01 03:19:00,96,1933,1.0147596269579378,106.98923384404426,1,9,1
2016-01-01 03:20:00,108,1949,1.0189525792253669,107.0341883306413,1,3,1
2016-01-01 03:21:00,90,1958,1.019082154488402,107.78805306081004,1,0,1
2016-01-01 03:22:00,79,1970,1.0245070001156884,108.17398587033608,0,0,1
2016-01-01 03:23:00,86,1971,1.033872761567435,108.7545712350939,1,3,1
2016-01-01 03:24:00,81,1975,1.0399487109299435,108.79617291509012,1,8,1
2016-01-01 03:25:00,109,1987,1.0464034057229226,109.75326487012553,0,0,1
2016-01-01 03:26:00,87,2003,1.0464752429963868,110.21171429442735,1,6,1
2016-01-01 03:27:00,109,2011,1.0549592403139658,110.94427449065097,0,0,1
2016-01-01 03:28:00,103,2021,1.064055205978677,111.66858176242177,0,0,1
2016-01-01 03:29:00,81,2036,1.071865096165798,112.0299668558488,1,1,1
2016-01-01 03:30:00,84,2055,1.0796737603725166,112.60611535857865,0,0,1
2016-01-01 03:31:00,85,2062,1.0831260853162838,112.69728427800106,1,3,1
2016-01-01 03:32:00,91,2078,1.0847336935313563,113.49119445655779,0,0,1
2016-01-01 03:33:00,75,2091,1.0876993420904897,113.91826203078755,1,6,1
2016-01-01 03:34:00,83,2107,1.088518821567092,114.51973096796218,0,0,1
2016-01-01 03:35:00,73,2114,1.0899248587862038,114.57633601767002,0,0,1
2016-01-01 03:36:00,101,2133,1.0908191590812293,114.66088011522729,0,0,1
2016-01-01 03:37:00,82,2141,1.0926649853790233,114.67903467745613,0,0,1
2016-01-01 03:38:00,93,2145,1.10056025743559,115.33012586824375,1,6,1
2016-01-01 03:39:00,87,2149,1.1066965372494493,115.76706005482873,1,8,1
2016-01-01 03:40:00,99,2163,1.1072159058621407,115.8792132605486,1,6,1
2016-01-01 03:41:00,75,2177,1.1097844110649173,115.93345104071817,0,0,1
2016-01-01 03:42:00,90,2195,1.1130499431862309,116.57186026936826,0,0,1
2016-01-01 03:43:00,75,2196,1.1166173454590949,117.52315393970721,0,0,1
2016-01-01 03:44:00,76,2211,1.1185799011936552,118.52158487705348,1,5,1
2016-01-01 03:45:00,86,2223,1.123473669971352,119.45304838958846,0,0,1
2016-01-01 03:46:00,80,2235,1.1315423225634678,119.48703032062133,0,0,1
2016-01-01 03:47:00,74,2242,1.1378709226175494,120.34718606134383,1,3,1
2016-01-01 03:48:00,92,2249,1.1465312234374467,120.75039639576745,1,8,1
2016-01-01 03:49:00,89,2259,1.1495530497278075,120.89287625182843,0,0,1
2016-01-01 03:50:00,91,2263,1.1561066576767964,121.16224859969581,1,0,1
2016-01-01 03:51:00,79,2282,1.1638117724888861,121.74211707192501,0,0,1
2016-01-01 03:52:00,105,2290,1.1714531153722958,122.30541369554177,0,0,1
2016-01-01 03:53:00,105,2301,1.174894002086793,123.19963005219358,0,0,1
2016-01-01 03:54:00,81,2308,1.1822441980740135,123.69319563630762,1,4,1
2016-01-01 03:55:00,88,2317,1.1872046575259365,124.4618266747499,0,0,1
2016-01-01 03:56:00,89,2334,1.1921599465355035,124.83261444300449,0,0,1
2016-01-01 03:57:00,87,2335,1.195411905477459,125.16710034217154,1,2,1
2016-01-01 03:58:00,80,2345,1.1992475336240023,125.55651314877812,1,5,1
2016-01-01 03:59:00,106,2349,1.2054983916824211,126.04456251046423,1,4,1
2016-01-01 04:00:00,70,2364,1.2131320956625042,126.83791881977389,1,8,1
2016-01-01 04:01:00,100,2372,1.2183481808215586,127.00424854814287,0,0,1
2016-01-01 04:02:00,91,2377,1.220478035816361,127.21870715980971,1,3,1
2016-01-01 04:03:00,102,2393,1.2212906363741864,128.10068590418226,0,0,1
2016-01-01 04:04:00,87,2406,1.2229592100673221,128.17942116249094,0,0,1
2016-01-01 04:05:00,83,2421,1.230478502687569,128.45911701939056,1,5,1
2016-01-01 04:06:00,73,2429,1.2385883265801811,129.13934816862294,0,0,1
